Camera,Camera_folder,Species,DateTimeOriginal,Date,Time,delta.time.secs,Directory,FileName,DST,Time_DST_Corrected,Time_Decimal,Time_Scaled,Time_Radians,Time_Sun
E17,E17_120416_020917,Sheep,1/31/2017 23:54,1/31/2017,23:54:00,18291,Reviewed/E17_120416_020917/Sheep,IMG_2344 (2).JPG,FALSE,22H 54M 0S,22.9,0.954166667,5.995205981,5.933209411
E17,E17_120416_020917,Sheep,2/1/2017 13:50,2/1/2017,13:50:36,1465,Reviewed/E17_120416_020917/Sheep,IMG_2416 (2).JPG,FALSE,13H 50M 36S,13.84333333,0.576805556,3.624176192,3.572288178
E17,E17_120416_020917,Sheep,2/1/2017 16:59,2/1/2017,16:59:26,968,Reviewed/E17_120416_020917/Sheep,IMG_2477 (2).JPG,FALSE,16H 59M 26S,16.99055556,0.707939815,4.448117043,4.535931446
E17,E17_120416_020917,Sheep,2/2/2017 13:25,2/2/2017,13:25:32,43459,Reviewed/E17_120416_020917/Sheep,IMG_2572 (3).JPG,FALSE,13H 25M 32S,13.42555556,0.559398148,3.514802225,3.442726303
E17,E17_120416_020917,Sheep,2/2/2017 15:27,2/2/2017,15:27:32,1200,Reviewed/E17_120416_020917/Sheep,IMG_2638 (2).JPG,FALSE,15H 27M 32S,15.45888889,0.64412037,4.047127647,4.063203982
E17,E17_120416_020917,Sheep,2/3/2017 12:38,2/3/2017,12:38:38,68389,Reviewed/E17_120416_020917/Sheep,IMG_2713 (2).JPG,FALSE,12H 38M 38S,12.64388889,0.526828704,3.310162371,3.203437561
E17,E17_120416_020917,Sheep,2/3/2017 16:09,2/3/2017,16:09:25,2811,Reviewed/E17_120416_020917/Sheep,IMG_2728 (2).JPG,FALSE,16H 9M 25S,16.15694444,0.673206019,4.229878164,4.271798401
E17,E17_120416_020917,Sheep,2/3/2017 17:33,2/3/2017,17:33:09,1215,Reviewed/E17_120416_020917/Sheep,IMG_2755 (2).JPG,FALSE,17H 33M 9S,17.5525,0.731354167,4.595233754,4.696202992
E17,E17_120416_020917,Sheep,2/4/2017 11:50,2/4/2017,11:50:02,60040,Reviewed/E17_120416_020917/Sheep,IMG_2782 (2).JPG,FALSE,11H 50M 2S,11.83388889,0.493078704,3.098104866,2.95726612
E17,E17_120416_020917,Sheep,2/4/2017 14:50,2/4/2017,14:50:15,1394,Reviewed/E17_120416_020917/Sheep,IMG_2827 (2).JPG,FALSE,14H 50M 15S,14.8375,0.618229167,3.884448416,3.867555594
E17,E17_120416_020917,Sheep,2/4/2017 16:32,2/4/2017,16:32:13,942,Reviewed/E17_120416_020917/Sheep,IMG_2854 (2).JPG,FALSE,16H 32M 13S,16.53694444,0.689039352,4.329361932,4.382597765
E17,E17_120416_020917,Sheep,2/4/2017 18:12,2/4/2017,18:12:16,1028,Reviewed/E17_120416_020917/Sheep,IMG_2875 (2).JPG,FALSE,18H 12M 16S,18.20444444,0.758518519,4.765912411,4.845877074
E17,E17_120416_020917,Sheep,2/5/2017 13:15,2/5/2017,13:15:59,1880,Reviewed/E17_120416_020917/Sheep,IMG_2914.JPG,FALSE,13H 15M 59S,13.26638889,0.552766204,3.473132489,3.39013495
E17,E17_120416_020917,Sheep,2/6/2017 10:26,2/6/2017,10:26:06,22162,Reviewed/E17_120416_020917/Sheep,IMG_2968 (2).JPG,FALSE,10H 26M 6S,10.435,0.434791667,2.731876612,2.5367989
E17,E17_120416_020917,Sheep,2/6/2017 13:24,2/6/2017,13:24:59,2554,Reviewed/E17_120416_020917/Sheep,IMG_3004 (2).JPG,FALSE,13H 24M 59S,13.41638889,0.559016204,3.512402398,3.434074876
E17,E17_120416_020917,Sheep,2/6/2017 15:04,2/6/2017,15:04:31,2037,Reviewed/E17_120416_020917/Sheep,IMG_3025 (2).JPG,FALSE,15H 4M 31S,15.07527778,0.628136574,3.946698493,3.933332504
E17,E17_120416_020917,Sheep,2/6/2017 16:28,2/6/2017,16:28:07,1140,Reviewed/E17_120416_020917/Sheep,IMG_3052 (2).JPG,FALSE,16H 28M 7S,16.46861111,0.68619213,4.311472307,4.352668785
E17,E17_120416_020917,Sheep,2/6/2017 18:44,2/6/2017,18:44:05,3685,Reviewed/E17_120416_020917/Sheep,IMG_3097 (2).JPG,FALSE,18H 44M 5S,18.73472222,0.780613426,4.904738808,4.960462353
E17,E17_120416_020917,Sheep,2/7/2017 10:33,2/7/2017,10:33:54,2887,Reviewed/E17_120416_020917/Sheep,IMG_3118 (2).JPG,FALSE,10H 33M 54S,10.565,0.440208333,2.765910532,2.577645463
E17,E17_120416_020917,Sheep,2/7/2017 12:15,2/7/2017,12:15:55,1199,Reviewed/E17_120416_020917/Sheep,IMG_3145 (2).JPG,FALSE,12H 15M 55S,12.26527778,0.511053241,3.211042213,3.087560239
E17,E17_120416_020917,Sheep,2/7/2017 15:32,2/7/2017,15:32:58,1732,Reviewed/E17_120416_020917/Sheep,IMG_3218 (2).JPG,FALSE,15H 32M 58S,15.54944444,0.647893519,4.070835036,4.072484661
E17,E17_120416_020917,Sheep,2/7/2017 18:07,2/7/2017,18:07:03,1465,Reviewed/E17_120416_020917/Sheep,IMG_3301 (2).JPG,FALSE,18H 7M 3S,18.1175,0.754895833,4.743150408,4.813280005
E17,E17_120416_020917,Sheep,2/7/2017 20:18,2/7/2017,20:18:15,4134,Reviewed/E17_120416_020917/Sheep,IMG_3337 (2).JPG,FALSE,20H 18M 15S,20.30416667,0.846006944,5.315618403,5.321216269
E17,E17_120416_020917,Sheep,2/8/2017 17:13,2/8/2017,17:13:14,13595,Reviewed/E17_120416_020917/Sheep,IMG_3370 (2).JPG,FALSE,17H 13M 14S,17.22055556,0.717523148,4.508330902,4.568387269
E17,E17_120416_020917,Sheep,2/9/2017 10:58,2/9/2017,10:58:34,58504,Reviewed/E17_120416_020917/Sheep,IMG_3388 (2).JPG,FALSE,10H 58M 34S,10.97611111,0.457337963,2.873539169,2.70372757
F04,F04_022417_060817,Bobcat,3/8/2017 10:35,3/8/2017,10:35:47,0,Reviewed/F04_022417_060817/Bobcat,IMG_0106.JPG,FALSE,10H 35M 47S,10.59638889,0.441516204,2.774128124,2.658495628
F04,F04_092017_121317,Bobcat,9/26/2017 10:34,9/26/2017,10:34:11,0,Reviewed/F04_092017_121317/Bobcat,IMG_0511.JPG,TRUE,10H 34M 11S,10.56972222,0.440405093,2.767146807,2.490013631
F08,F08_031517_060717,Bobcat,3/22/2017 20:00,3/22/2017,20:00:46,265238,Reviewed/F08_031517_060717/Bobcat,IMG_0148.JPG,TRUE,20H 0M 46S,20.01277778,0.833865741,5.23933297,4.864432589
G09,G09_101217_122217,Bobcat,10/23/2017 20:44,10/23/2017,20:44:52,0,Reviewed/G09_101217_122217/Bobcat,IMG_0241.JPG,TRUE,20H 44M 52S,20.74777778,0.864490741,5.43175552,5.281264608
G09,G09_101217_122217,Bobcat,12/9/2017 15:43,12/9/2017,15:43:09,3002517,Reviewed/G09_101217_122217/Bobcat,IMG_1045.JPG,FALSE,15H 43M 9S,15.71916667,0.654965278,4.11526821,4.344594569
G11,G11_072116_121216,Bobcat,11/5/2016 13:06,11/5/2016,13:06:02,0,Reviewed/G11_072116_121216/Bobcat,2016 11 05 13 06 02.jpg,TRUE,13H 6M 2S,13.10055556,0.545856481,3.429717424,3.193974528
B02,B02_080318_121718,Bobcat,8/28/2018 14:25,8/28/2018,14:25:41,0,Reviewed Phase 2/B02_080318_121718/Bobcat,08280837.JPG,TRUE,14H 25M 41S,14.42805556,0.601168981,3.777256112,3.429740409
B02,B02_080318_121718,Dog,8/3/2018 10:22,8/3/2018,10:22:13,0,Reviewed Phase 2/B02_080318_121718/Dog,08030834.JPG,TRUE,10H 22M 13S,10.37027778,0.432094907,2.714932374,2.4884559
B02,B02_120717_040318,Bobcat,3/17/2018 17:29,3/17/2018,17:29:02,7184739,Reviewed Phase 2/B02_120717_040318/Bobcat,IMG_1744.JPG,TRUE,17H 29M 2S,17.48388889,0.72849537,4.577271407,4.222626806
B04,B04_121317_031218,Bobcat,12/17/2017 17:19,12/17/2017,17:19:03,0,Reviewed Phase 2/B04_121317_031218/Bobcat,IMG_0193.JPG,FALSE,17H 19M 3S,17.3175,0.7215625,4.533710898,4.810451415
B04,B04_121317_031218,Bobcat,1/21/2018 13:50,1/21/2018,13:50:55,93192,Reviewed Phase 2/B04_121317_031218/Bobcat,IMG_1348.JPG,FALSE,13H 50M 55S,13.84861111,0.577025463,3.625557911,3.601669758
B04,B04_121317_031218,Bobcat,3/1/2018 16:03,3/1/2018,16:03:34,544665,Reviewed Phase 2/B04_121317_031218/Bobcat,IMG_3103.JPG,FALSE,16H 3M 34S,16.05944444,0.669143519,4.204352724,4.151155235
B06,B06_040318_060818,Bobcat,5/20/2018 7:48,5/20/2018,7:48:16,1905275,Reviewed Phase 2/B06_040318_060818/Bobcat,IMG_0442.JPG,TRUE,7H 48M 16S,7.804444444,0.325185185,2.043198778,1.979654665
B12,B12_090518_121118,Dog,11/23/2018 8:27,11/23/2018,8:27:06,779215,Reviewed Phase 2/B12_090518_121118/Dog,IMG_1570.JPG,FALSE,8H 27M 6S,8.451666667,0.352152778,2.212641159,2.013461582
B12,B12_090518_121118,Sheep,11/14/2018 8:32,11/14/2018,8:32:59,1907,Reviewed Phase 2/B12_090518_121118/Sheep,IMG_1267.JPG,FALSE,8H 32M 59S,8.549722222,0.356238426,2.238312044,2.083877676
B12,B12_090518_121118,Sheep,11/18/2018 8:48,11/18/2018,8:48:43,1262,Reviewed Phase 2/B12_090518_121118/Sheep,IMG_1405.JPG,FALSE,8H 48M 43S,8.811944444,0.367164352,2.306961661,2.14958504
B12,B12_090518_121118,Sheep,11/27/2018 11:06,11/27/2018,11:06:22,180620,Reviewed Phase 2/B12_090518_121118/Sheep,IMG_1603.JPG,FALSE,11H 6M 22S,11.10611111,0.46275463,2.90757309,2.853254507
B12,B12_120617_032618,Dog,1/20/2018 4:26,1/20/2018,4:26:48,195975,Reviewed Phase 2/B12_120617_032618/Dog,IMG_1054.JPG,FALSE,4H 26M 48S,4.446666667,0.185277778,1.164134611,0.901573937
B12,B12_120617_032618,Sheep,1/15/2018 9:10,1/15/2018,9:10:14,54776,Reviewed Phase 2/B12_120617_032618/Sheep,IMG_0247.JPG,FALSE,9H 10M 14S,9.170555556,0.382106481,2.40084583,2.111472033
B12,B12_120617_032618,Sheep,1/15/2018 12:11,1/15/2018,12:11:29,2627,Reviewed Phase 2/B12_120617_032618/Sheep,IMG_0373.JPG,FALSE,12H 11M 29S,12.19138889,0.507974537,3.191698148,3.085170167
B12,B12_120617_032618,Sheep,1/17/2018 9:10,1/17/2018,9:10:03,85770,Reviewed Phase 2/B12_120617_032618/Sheep,IMG_0458.JPG,FALSE,9H 10M 3S,9.1675,0.381979167,2.400045888,2.112059906
B12,B12_120617_032618,Sheep,1/17/2018 21:31,1/17/2018,21:31:53,920,Reviewed Phase 2/B12_120617_032618/Sheep,IMG_0796.JPG,FALSE,21H 31M 53S,21.53138889,0.897141204,5.63690443,5.653612544
B12,B12_120617_032618,Sheep,1/20/2018 11:39,1/20/2018,11:39:48,74440,Reviewed Phase 2/B12_120617_032618/Sheep,IMG_1063.JPG,FALSE,11H 39M 48S,11.66333333,0.485972222,3.053453526,2.909359128
B12,B12_120617_032618,Sheep,1/20/2018 18:52,1/20/2018,18:52:42,3884,Reviewed Phase 2/B12_120617_032618/Sheep,IMG_1186.JPG,FALSE,18H 52M 42S,18.87833333,0.786597222,4.942336109,5.056461882
B12,B12_120617_032618,Sheep,1/22/2018 14:57,1/22/2018,14:57:20,11079,Reviewed Phase 2/B12_120617_032618/Sheep,IMG_1216.JPG,FALSE,14H 57M 20S,14.95555556,0.623148148,3.915355289,3.949005369
B12,B12_120617_032618,Sheep,1/23/2018 10:15,1/23/2018,10:15:19,3621,Reviewed Phase 2/B12_120617_032618/Sheep,IMG_1252.JPG,FALSE,10H 15M 19S,10.25527778,0.427303241,2.684825444,2.463013323
B12,B12_120617_032618,Sheep,1/24/2018 9:44,1/24/2018,9:44:58,68594,Reviewed Phase 2/B12_120617_032618/Sheep,IMG_1342.JPG,FALSE,9H 44M 58S,9.749444444,0.406226852,2.552398587,2.304711345
B12,B12_120617_032618,Sheep,1/25/2018 1:12,1/25/2018,1:12:10,5863,Reviewed Phase 2/B12_120617_032618/Sheep,IMG_1501.JPG,FALSE,1H 12M 10S,1.202777778,0.050115741,0.314886486,0.177034738
B12,B12_120617_032618,Sheep,2/5/2018 2:58,2/5/2018,2:58:22,809117,Reviewed Phase 2/B12_120617_032618/Sheep,IMG_1573.JPG,FALSE,2H 58M 22S,2.972777778,0.123865741,0.778271402,0.58406409
B12,B12_120617_032618,Sheep,2/8/2018 12:09,2/8/2018,12:09:25,62842,Reviewed Phase 2/B12_120617_032618/Sheep,IMG_1660.JPG,FALSE,12H 9M 25S,12.15694444,0.506539352,3.182680613,3.055153137
B12,B12_120617_032618,Sheep,2/10/2018 8:52,2/10/2018,8:52:54,50500,Reviewed Phase 2/B12_120617_032618/Sheep,IMG_1702.JPG,FALSE,8H 52M 54S,8.881666667,0.370069444,2.325214896,2.08286777
B14,B14_060618_090818,Bobcat,8/15/2018 0:41,8/15/2018,0:41:10,0,Reviewed Phase 2/B14_060618_090818/Bobcat,IMG_6655.JPG,TRUE,41M 10S,0.686111111,0.028587963,0.179623469,6.104189156
B14,B14_090818_121818,Bobcat,10/13/2018 9:28,10/13/2018,9:28:19,1523,Reviewed Phase 2/B14_090818_121818/Bobcat,IMG_2497.JPG,TRUE,9H 28M 19S,9.471944444,0.394664352,2.479749257,2.166909337
B14,B14_090818_121818,Dog,11/20/2018 16:25,11/20/2018,16:25:01,807339,Reviewed Phase 2/B14_090818_121818/Dog,IMG_6484.JPG,FALSE,16H 25M 1S,16.41694444,0.684039352,4.297946005,4.554983821
B14,B14_120617_032618,Bobcat,12/21/2017 7:23,12/21/2017,7:23:56,1013898,Reviewed Phase 2/B14_120617_032618/Bobcat,IMG_0493.JPG,FALSE,7H 23M 56S,7.398888889,0.308287037,1.937024582,1.556880506
C03,C03_031418_050218,Bobcat,4/20/2018 7:37,4/20/2018,7:37:36,0,Reviewed Phase 2/C03_031418_050218/Bobcat,IMG_0103.JPG,TRUE,7H 37M 36S,7.626666667,0.317777778,1.996656664,1.840336176
C03,C03_060418_062518,Bobcat,6/6/2018 16:42,6/6/2018,16:42:50,0,Reviewed Phase 2/C03_060418_062518/Bobcat,IMG_0082.JPG,TRUE,16H 42M 50S,16.71388889,0.696412037,4.375685879,3.889925761
C03,C03_062518_080218,Bobcat,7/17/2018 9:03,7/17/2018,9:03:50,0,Reviewed Phase 2/C03_062518_080218/Bobcat,IMG_0001.JPG,TRUE,9H 3M 50S,9.063888889,0.377662037,2.372920562,2.228312589
C03,C03_080218_112818,Bobcat,8/16/2018 9:08,8/16/2018,9:08:03,186905,Reviewed Phase 2/C03_080218_112818/Bobcat,IMG_0886.JPG,TRUE,9H 8M 3S,9.134166667,0.380590278,2.391319241,2.189547359
C03,C03_080218_112818,Bobcat,9/4/2018 8:33,9/4/2018,8:33:20,1088823,Reviewed Phase 2/C03_080218_112818/Bobcat,IMG_1216.JPG,TRUE,8H 33M 20S,8.555555556,0.356481481,2.239839207,2.014779491
C03,C03_080218_112818,Bobcat,10/8/2018 2:26,10/8/2018,2:26:49,855690,Reviewed Phase 2/C03_080218_112818/Bobcat,IMG_2140.JPG,TRUE,2H 26M 49S,2.446944444,0.101956019,0.640608558,0.36526308
C03,C03_080218_112818,Bobcat,10/22/2018 10:40,10/22/2018,10:40:06,536591,Reviewed Phase 2/C03_080218_112818/Bobcat,IMG_2884.JPG,TRUE,10H 40M 6S,10.66833333,0.444513889,2.792963136,2.487305843
C03,C03_080218_112818,Bobcat,11/3/2018 9:57,11/3/2018,9:57:42,85610,Reviewed Phase 2/C03_080218_112818/Bobcat,IMG_0034.JPG,TRUE,9H 57M 42S,9.961666667,0.415069444,2.607958235,2.250508133
C03,C03_121417_031418,Bobcat,12/27/2017 12:49,12/27/2017,12:49:20,670051,Reviewed Phase 2/C03_121417_031418/Bobcat,IMG_0328.JPG,FALSE,12H 49M 20S,12.82222222,0.534259259,3.356849928,3.339189778
C03,C03_121417_031418,Bobcat,1/6/2018 12:18,1/6/2018,12:18:22,632939,Reviewed Phase 2/C03_121417_031418/Bobcat,IMG_0517.JPG,FALSE,12H 18M 22S,12.30611111,0.51275463,3.221732355,3.1414471
C05,C05_120417_041018,Bobcat,1/1/2018 14:42,1/1/2018,14:42:35,0,Reviewed Phase 2/C05_120417_041018/Bobcat,IMG_0166.JPG,FALSE,14H 42M 35S,14.70972222,0.612905093,3.850996272,3.94945005
C07,C07_080618_121718,Bobcat,9/24/2018 20:33,9/24/2018,20:33:16,0,Reviewed Phase 2/C07_080618_121718/Bobcat,09240106.JPG,TRUE,20H 33M 16S,20.55444444,0.856435185,5.381140972,5.095635859
C09,C09_120817_040418,Bobcat,3/11/2018 11:18,3/11/2018,11:18:45,0,Reviewed Phase 2/C09_120817_040418/Bobcat,IMG_0319.JPG,FALSE,11H 18M 45S,11.3125,0.471354167,2.961605574,2.857698025
C11,C11_040918_060818,Dog,5/21/2018 8:17,5/21/2018,8:17:26,0,Reviewed Phase 2/C11_040918_060818/Dog,IMG_1897.JPG,TRUE,8H 17M 26S,8.290555556,0.345439815,2.170462369,2.086989449
C11,C11_040918_060818,Sheep,5/20/2018 9:55,5/20/2018,9:55:16,1339,Reviewed Phase 2/C11_040918_060818/Sheep,IMG_0646.JPG,TRUE,9H 55M 16S,9.921111111,0.41337963,2.597340815,2.439576187
C11,C11_040918_060818,Sheep,5/20/2018 14:16,5/20/2018,14:16:58,2200,Reviewed Phase 2/C11_040918_060818/Sheep,IMG_1156.JPG,TRUE,14H 16M 58S,14.28277778,0.595115741,3.739222478,3.387304237
C11,C11_040918_060818,Sheep,5/20/2018 18:18,5/20/2018,18:18:39,3248,Reviewed Phase 2/C11_040918_060818/Sheep,IMG_1441.JPG,TRUE,18H 18M 39S,18.31083333,0.762951389,4.793764957,4.262543344
C11,C11_040918_060818,Sheep,5/21/2018 5:51,5/21/2018,5:51:24,36513,Reviewed Phase 2/C11_040918_060818/Sheep,IMG_1621.JPG,TRUE,5H 51M 24S,5.856666667,0.244027778,1.533271748,1.553000867
C11,C11_040918_060818,Sheep,5/21/2018 17:19,5/21/2018,17:19:21,35396,Reviewed Phase 2/C11_040918_060818/Sheep,IMG_1909.JPG,TRUE,17H 19M 21S,17.3225,0.721770833,4.535019895,4.045916524
C11,C11_040918_060818,Sheep,5/22/2018 5:34,5/22/2018,5:34:04,34923,Reviewed Phase 2/C11_040918_060818/Sheep,IMG_2305.JPG,TRUE,5H 34M 4S,5.567777778,0.231990741,1.457640814,1.461200017
C11,C11_040918_060818,Sheep,5/22/2018 17:40,5/22/2018,17:40:54,31301,Reviewed Phase 2/C11_040918_060818/Sheep,IMG_2566.JPG,TRUE,17H 40M 54S,17.68166667,0.736736111,4.629049509,4.121817876
C11,C11_040918_060818,Sheep,5/23/2018 8:05,5/23/2018,8:05:21,7500,Reviewed Phase 2/C11_040918_060818/Sheep,IMG_3052.JPG,TRUE,8H 5M 21S,8.089166667,0.337048611,2.117738881,2.046627954
C11,C11_040918_060818,Sheep,5/23/2018 10:21,5/23/2018,10:21:15,2989,Reviewed Phase 2/C11_040918_060818/Sheep,IMG_3139.JPG,TRUE,10H 21M 15S,10.35416667,0.431423611,2.710714495,2.536159353
C11,C11_040918_060818,Sheep,5/23/2018 11:27,5/23/2018,11:27:54,1551,Reviewed Phase 2/C11_040918_060818/Sheep,IMG_3157.JPG,TRUE,11H 27M 54S,11.465,0.477708333,3.001529981,2.776242265
C11,C11_040918_060818,Sheep,5/23/2018 14:28,5/23/2018,14:28:57,2560,Reviewed Phase 2/C11_040918_060818/Sheep,IMG_3232.JPG,TRUE,14H 28M 57S,14.4825,0.6034375,3.791509634,3.428410474
C11,C11_040918_060818,Sheep,5/23/2018 17:30,5/23/2018,17:30:19,2927,Reviewed Phase 2/C11_040918_060818/Sheep,IMG_3247.JPG,TRUE,17H 30M 19S,17.50527778,0.729386574,4.582871005,4.081719363
C11,C11_040918_060818,Sheep,5/23/2018 18:34,5/23/2018,18:34:59,1148,Reviewed Phase 2/C11_040918_060818/Sheep,IMG_3406.JPG,TRUE,18H 34M 59S,18.58305556,0.774293981,4.865032568,4.314658022
C11,C11_040918_060818,Sheep,5/24/2018 7:41,5/24/2018,7:41:51,5012,Reviewed Phase 2/C11_040918_060818/Sheep,IMG_4042.JPG,TRUE,7H 41M 51S,7.6975,0.320729167,2.015200788,1.963647518
C11,C11_040918_060818,Sheep,5/24/2018 17:19,5/24/2018,17:19:05,1844,Reviewed Phase 2/C11_040918_060818/Sheep,IMG_4120.JPG,TRUE,17H 19M 5S,17.31805556,0.721585648,4.533856342,4.03943468
C11,C11_040918_060818,Sheep,5/25/2018 6:23,5/25/2018,6:23:00,37999,Reviewed Phase 2/C11_040918_060818/Sheep,IMG_4540.JPG,TRUE,5H 23M 0S,5.383333333,0.224305556,1.409353371,1.409599843
C11,C11_121517_040918,Dog,1/13/2018 10:57,1/13/2018,10:57:31,175716,Reviewed Phase 2/C11_121517_040918/Dog,IMG_1603.JPG,FALSE,10H 57M 31S,10.95861111,0.456608796,2.86895768,2.689565942
C11,C11_121517_040918,Sheep,1/7/2018 7:25,1/7/2018,7:25:30,0,Reviewed Phase 2/C11_121517_040918/Sheep,IMG_0103.JPG,FALSE,7H 25M 30S,7.425,0.309375,1.943860454,1.549325557
C11,C11_121517_040918,Sheep,1/7/2018 13:16,1/7/2018,13:16:56,6695,Reviewed Phase 2/C11_121517_040918/Sheep,IMG_0187.JPG,FALSE,13H 16M 56S,13.28222222,0.553425926,3.477277646,3.459142805
C11,C11_121517_040918,Sheep,1/7/2018 23:14,1/7/2018,23:14:04,25970,Reviewed Phase 2/C11_121517_040918/Sheep,IMG_0337.JPG,FALSE,23H 14M 4S,23.23444444,0.968101852,6.082763331,6.048018362
C11,C11_121517_040918,Sheep,1/8/2018 16:32,1/8/2018,16:32:54,6512,Reviewed Phase 2/C11_121517_040918/Sheep,IMG_0470.JPG,FALSE,16H 32M 54S,16.54833333,0.689513889,4.332343536,4.525245252
C11,C11_121517_040918,Sheep,1/9/2018 1:44,1/9/2018,1:44:14,14219,Reviewed Phase 2/C11_121517_040918/Sheep,IMG_0517.JPG,FALSE,1H 44M 14S,1.737222222,0.072384259,0.454803714,0.30781795
C11,C11_121517_040918,Sheep,1/10/2018 9:38,1/10/2018,9:38:23,60199,Reviewed Phase 2/C11_121517_040918/Sheep,IMG_0571.JPG,FALSE,9H 38M 23S,9.639722222,0.401655093,2.523673376,2.262970121
C11,C11_121517_040918,Sheep,1/10/2018 14:13,1/10/2018,14:13:09,6089,Reviewed Phase 2/C11_121517_040918/Sheep,IMG_0920.JPG,FALSE,14H 13M 9S,14.21916667,0.592465278,3.722569128,3.755926589
C11,C11_121517_040918,Sheep,1/11/2018 10:04,1/11/2018,10:04:04,58263,Reviewed Phase 2/C11_121517_040918/Sheep,IMG_1021.JPG,FALSE,10H 4M 4S,10.06777778,0.419490741,2.635738059,2.401909373
C11,C11_121517_040918,Sheep,1/11/2018 12:13,1/11/2018,12:13:58,1887,Reviewed Phase 2/C11_121517_040918/Sheep,IMG_1195.JPG,FALSE,12H 13M 58S,12.23277778,0.509699074,3.202533733,3.106237563
C11,C11_121517_040918,Sheep,1/11/2018 14:29,1/11/2018,14:29:06,1413,Reviewed Phase 2/C11_121517_040918/Sheep,IMG_1414.JPG,FALSE,14H 29M 6S,14.485,0.603541667,3.792164132,3.838941305
C11,C11_121517_040918,Sheep,1/11/2018 17:12,1/11/2018,17:12:54,4937,Reviewed Phase 2/C11_121517_040918/Sheep,IMG_1432.JPG,FALSE,17H 12M 54S,17.215,0.717291667,4.506876461,4.722278594
C11,C11_121517_040918,Sheep,1/12/2018 11:45,1/12/2018,11:45:01,1766,Reviewed Phase 2/C11_121517_040918/Sheep,IMG_1522.JPG,FALSE,11H 45M 1S,11.75027778,0.489594907,3.076215529,2.947577185
C11,C11_121517_040918,Sheep,1/13/2018 10:41,1/13/2018,10:41:57,78675,Reviewed Phase 2/C11_121517_040918/Sheep,IMG_1561.JPG,FALSE,10H 41M 57S,10.69916667,0.445798611,2.801035283,2.605538752
C15,C15_061218_090818,Dog,7/6/2018 18:18,7/6/2018,18:18:32,0,Reviewed Phase 2/C15_061218_090818/Dog,IMG_0460.JPG,TRUE,18H 18M 32S,18.30888889,0.76287037,4.793255902,4.208561165
C15,C15_061218_090818,Dog,7/11/2018 7:00,7/11/2018,7:00:28,121391,Reviewed Phase 2/C15_061218_090818/Dog,IMG_1232.JPG,TRUE,7H 0M 28S,7.007777778,0.291990741,1.834631932,1.79919115
C15,C15_061218_090818,Dog,7/12/2018 21:20,7/12/2018,21:20:33,29254,Reviewed Phase 2/C15_061218_090818/Dog,IMG_1681.JPG,TRUE,21H 20M 33S,21.3425,0.889270833,5.587453434,4.947918959
C15,C15_061218_090818,Dog,7/14/2018 21:44,7/14/2018,21:44:36,48322,Reviewed Phase 2/C15_061218_090818/Dog,IMG_1876.JPG,TRUE,21H 44M 36S,21.74333333,0.905972222,5.692391355,5.087213987
C15,C15_061218_090818,Dog,8/1/2018 19:12,8/1/2018,19:12:31,290058,Reviewed Phase 2/C15_061218_090818/Dog,IMG_3157.JPG,TRUE,19H 12M 31S,19.20861111,0.800358796,5.028802629,4.450018144
C15,C15_061218_090818,Sheep,7/6/2018 8:30,7/6/2018,8:30:40,0,Reviewed Phase 2/C15_061218_090818/Sheep,IMG_0073.JPG,TRUE,8H 30M 40S,8.511111111,0.35462963,2.228203678,2.128319442
C15,C15_061218_090818,Sheep,7/7/2018 7:33,7/7/2018,7:33:05,46542,Reviewed Phase 2/C15_061218_090818/Sheep,IMG_0472.JPG,TRUE,7H 33M 5S,7.551388889,0.314641204,1.976948988,1.922793809
C15,C15_061218_090818,Sheep,7/9/2018 8:08,7/9/2018,8:08:47,85500,Reviewed Phase 2/C15_061218_090818/Sheep,IMG_0622.JPG,TRUE,8H 8M 47S,8.146388889,0.33943287,2.132719624,2.045851846
C15,C15_061218_090818,Sheep,7/9/2018 9:31,7/9/2018,9:31:41,920,Reviewed Phase 2/C15_061218_090818/Sheep,IMG_0847.JPG,TRUE,9H 31M 41S,9.528055556,0.397002315,2.494439111,2.340136559
C15,C15_061218_090818,Sheep,7/9/2018 20:09,7/9/2018,20:09:52,1159,Reviewed Phase 2/C15_061218_090818/Sheep,IMG_0922.JPG,TRUE,20H 9M 52S,20.16444444,0.840185185,5.279039211,4.605608202
C15,C15_061218_090818,Sheep,7/10/2018 9:24,7/10/2018,9:24:02,7708,Reviewed Phase 2/C15_061218_090818/Sheep,IMG_1027.JPG,TRUE,9H 24M 2S,9.400555556,0.391689815,2.461059689,2.311532778
C15,C15_061218_090818,Sheep,7/10/2018 21:18,7/10/2018,21:18:38,2025,Reviewed Phase 2/C15_061218_090818/Sheep,IMG_1129.JPG,TRUE,21H 18M 38S,21.31055556,0.887939815,5.579090398,4.93313951
C15,C15_061218_090818,Sheep,7/12/2018 7:19,7/12/2018,7:19:59,35755,Reviewed Phase 2/C15_061218_090818/Sheep,IMG_1366.JPG,TRUE,7H 19M 59S,7.333055556,0.305543981,1.919789455,1.866577775
C15,C15_061218_090818,Sheep,7/12/2018 9:07,7/12/2018,9:07:23,1924,Reviewed Phase 2/C15_061218_090818/Sheep,IMG_1453.JPG,TRUE,9H 7M 23S,9.123055556,0.380127315,2.388410359,2.249243986
