"","Phase","Camera","Camera_folder","Species","DateTimeOriginal","Date","Time","delta.time.secs","Directory","FileName","Classification","Sex","Age","BuckClass","DST","Time_DST_Corrected","Time_Decimal","Time_Scaled","Time_Radians","Time_Sun"
"17929",1,"E15","E15_030917_062617","Bobcat","5/23/2017 5:47","5/23/2017","5:47:25",1102645,"Reviewed/E15_030917_062617/Bobcat","IMG_0117.JPG","Bobcat",NA,NA,NA,TRUE,"5H 47M 25S",5.790277778,0.241261574,1.515891177,1.539370736
"17932",1,"E15","E15_030917_062617","Bobcat","6/15/2017 7:38","6/15/2017","7:38:38",166078,"Reviewed/E15_030917_062617/Bobcat","IMG_0164.JPG","Bobcat",NA,NA,NA,TRUE,"7H 38M 38S",7.643888889,0.31849537,2.001165432,1.966324911
"17959",1,"E15","E15_061816_120416","Bobcat","9/8/2016 9:00","9/8/2016","9:00:00",257437,"Reviewed/E15_061816_120416/Bobcat","2016 09 08 09 00 00.jpg","Bobcat",NA,NA,NA,TRUE,"8H 0M 0S",8,0.333333333,2.094395102,1.86740751
"18145",1,"E15","E15_100617_121217","Bobcat","10/30/2017 20:33","10/30/2017","20:33:54",1683035,"Reviewed/E15_100617_121217/Bobcat","IMG_0157.JPG","Bobcat",NA,NA,NA,TRUE,"20H 33M 54S",20.565,0.856875,5.38390441,5.260974351
"18205",1,"E15","E15_120416_030917","Bobcat","1/12/2017 10:53","1/12/2017","10:53:12",0,"Reviewed/E15_120416_030917/Bobcat","IMG_0082.JPG","Bobcat",NA,NA,NA,FALSE,"10H 53M 12S",10.88666667,0.453611111,2.850122669,2.666985717
"18237",1,"E17","E17_020917_030817","Sheep","2/9/2017 14:59","2/9/2017","14:59:25",993,"Reviewed/E17_020917_030817/Sheep","IMG_0004 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,FALSE,"14H 59M 25S",14.99027778,0.624594907,3.924445545,3.899054053
"18240",1,"E17","E17_020917_030817","Sheep","2/9/2017 18:37","2/9/2017","18:37:31",1657,"Reviewed/E17_020917_030817/Sheep","IMG_0037 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,FALSE,"18H 37M 31S",18.62527778,0.776053241,4.87608632,4.923460657
"18243",1,"E17","E17_020917_030817","Sheep","2/9/2017 20:45","2/9/2017","20:45:04",987,"Reviewed/E17_020917_030817/Sheep","IMG_0076 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,FALSE,"20H 45M 4S",20.75111111,0.86462963,5.432628185,5.42000921
"18246",1,"E17","E17_020917_030817","Sheep","2/9/2017 23:23","2/9/2017","23:23:05",1163,"Reviewed/E17_020917_030817/Sheep","IMG_0136 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,FALSE,"23H 23M 5S",23.38472222,0.974363426,6.122105962,6.035163637
"18249",1,"E17","E17_020917_030817","Sheep","2/10/2017 14:11","2/10/2017","14:11:46",4276,"Reviewed/E17_020917_030817/Sheep","IMG_0181 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,FALSE,"14H 11M 46S",14.19611111,0.59150463,3.716533198,3.660639928
"18252",1,"E17","E17_020917_030817","Sheep","2/10/2017 15:12","2/10/2017","15:12:39",1413,"Reviewed/E17_020917_030817/Sheep","IMG_0190 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,FALSE,"15H 12M 39S",15.21083333,0.633784722,3.982186855,3.961720597
"18255",1,"E17","E17_020917_030817","Sheep","2/10/2017 16:33","2/10/2017","16:33:36",1765,"Reviewed/E17_020917_030817/Sheep","IMG_0211 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,FALSE,"16H 33M 36S",16.56,0.69,4.335397862,4.362035082
"18258",1,"E17","E17_020917_030817","Sheep","2/10/2017 19:18","2/10/2017","19:18:05",4265,"Reviewed/E17_020917_030817/Sheep","IMG_0256 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,FALSE,"19H 18M 5S",19.30138889,0.804224537,5.053091795,5.07794074
"18261",1,"E17","E17_020917_030817","Sheep","2/11/2017 10:57","2/11/2017","10:57:46",1186,"Reviewed/E17_020917_030817/Sheep","IMG_0280 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,FALSE,"10H 57M 46S",10.96277778,0.456782407,2.870048511,2.702848667
"18281",1,"E17","E17_031217_062017","Dog","5/7/2017 0:42","5/7/2017","0:42:10",15038,"Reviewed/E17_031217_062017/Dog","IMG_0082 (2018_03_25 21_56_27 UTC).JPG","Dog",NA,NA,NA,TRUE,"42M 10S",0.702777778,0.029282407,0.183986792,6.14098381
"18284",1,"E17","E17_031217_062017","Dog","6/13/2017 0:00","6/13/2017","0:00:42",75022,"Reviewed/E17_031217_062017/Dog","IMG_2362 (2018_03_25 21_56_27 UTC).JPG","Dog",NA,NA,NA,TRUE,"42S",0.011666667,0.000486111,0.003054326,5.870403785
"18287",1,"E17","E17_031217_062017","Dog","6/14/2017 0:06","6/14/2017","0:06:33",5489,"Reviewed/E17_031217_062017/Dog","IMG_2845 (2018_03_25 21_56_27 UTC).JPG","Dog",NA,NA,NA,TRUE,"6M 33S",0.109166667,0.004548611,0.028579767,5.902562917
"18290",1,"E17","E17_031217_062017","Dog","6/15/2017 3:12","6/15/2017","3:12:29",16480,"Reviewed/E17_031217_062017/Dog","IMG_3124 (2018_03_25 21_56_27 UTC).JPG","Dog",NA,NA,NA,TRUE,"3H 12M 29S",3.208055556,0.133668981,0.83986698,0.687274628
"18293",1,"E17","E17_031217_062017","Dog","6/17/2017 21:19","6/17/2017","21:19:48",79043,"Reviewed/E17_031217_062017/Dog","IMG_3931 (2018_03_25 21_56_27 UTC).jpg","Dog",NA,NA,NA,TRUE,"21H 19M 48S",21.33,0.88875,5.584180942,4.938552546
"18296",1,"E17","E17_031217_062017","Dog","6/18/2017 19:25","6/18/2017","19:25:35",63287,"Reviewed/E17_031217_062017/Dog","IMG_4156 (2018_03_25 21_56_27 UTC).JPG","Dog",NA,NA,NA,TRUE,"19H 25M 35S",19.42638889,0.80943287,5.085816718,4.448187305
"18300",1,"E17","E17_031217_062017","Sheep","5/6/2017 16:43","5/6/2017","16:43:17",144964,"Reviewed/E17_031217_062017/Sheep","IMG_0046 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"16H 43M 17S",16.72138889,0.696724537,4.377649374,3.940208183
"18303",1,"E17","E17_031217_062017","Sheep","5/7/2017 6:11","5/7/2017","6:11:23",41671,"Reviewed/E17_031217_062017/Sheep","IMG_0085 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"6H 11M 23S",6.189722222,0.257905093,1.620465488,1.586960592
"18306",1,"E17","E17_031217_062017","Sheep","5/10/2017 19:54","5/10/2017","19:54:27",84879,"Reviewed/E17_031217_062017/Sheep","IMG_0148 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"19H 54M 27S",19.9075,0.829479167,5.211771313,4.639919932
"18309",1,"E17","E17_031217_062017","Sheep","5/11/2017 18:19","5/11/2017","18:19:03",1326,"Reviewed/E17_031217_062017/Sheep","IMG_0175 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"18H 19M 3S",18.3175,0.763229167,4.795510286,4.284894715
"18312",1,"E17","E17_031217_062017","Sheep","5/13/2017 18:08","5/13/2017","18:08:42",166728,"Reviewed/E17_031217_062017/Sheep","IMG_0208 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"18H 8M 42S",18.145,0.756041667,4.750349892,4.241989009
"18315",1,"E17","E17_031217_062017","Sheep","5/15/2017 19:39","5/15/2017","19:39:40",89421,"Reviewed/E17_031217_062017/Sheep","IMG_0295 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"19H 39M 40S",19.66111111,0.819212963,5.147266852,4.569835066
"18318",1,"E17","E17_031217_062017","Sheep","5/16/2017 18:14","5/16/2017","18:14:36",3428,"Reviewed/E17_031217_062017/Sheep","IMG_0334 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"18H 14M 36S",18.24333333,0.760138889,4.776093498,4.256526751
"18321",1,"E17","E17_031217_062017","Sheep","5/18/2017 5:24","5/18/2017","5:24:27",32721,"Reviewed/E17_031217_062017/Sheep","IMG_0380 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"5H 24M 27S",5.4075,0.2253125,1.41568019,1.394588103
"18324",1,"E17","E17_031217_062017","Sheep","5/18/2017 20:22","5/18/2017","20:22:03",1180,"Reviewed/E17_031217_062017/Sheep","IMG_0412 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"20H 22M 3S",20.3675,0.848645833,5.332199031,4.716276827
"18327",1,"E17","E17_031217_062017","Sheep","5/19/2017 19:30","5/19/2017","19:30:09",2344,"Reviewed/E17_031217_062017/Sheep","IMG_0442 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"19H 30M 9S",19.5025,0.812604167,5.105742561,4.523586367
"18330",1,"E17","E17_031217_062017","Sheep","5/21/2017 20:09","5/21/2017","20:09:54",87978,"Reviewed/E17_031217_062017/Sheep","IMG_0526 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"20H 9M 54S",20.165,0.840208333,5.279184655,4.661709784
"18333",1,"E17","E17_031217_062017","Sheep","5/23/2017 4:44","5/23/2017","4:44:55",31395,"Reviewed/E17_031217_062017/Sheep","IMG_0631 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"4H 44M 55S",4.748611111,0.197858796,1.243183482,1.193378884
"18336",1,"E17","E17_031217_062017","Sheep","5/23/2017 20:34","5/23/2017","20:34:41",1562,"Reviewed/E17_031217_062017/Sheep","IMG_0655 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"20H 34M 41S",20.57805556,0.857418981,5.387322347,4.762696375
"18339",1,"E17","E17_031217_062017","Sheep","5/24/2017 5:23","5/24/2017","5:23:17",16410,"Reviewed/E17_031217_062017/Sheep","IMG_0694 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"5H 23M 17S",5.388055556,0.224502315,1.410589646,1.408898768
"18342",1,"E17","E17_031217_062017","Sheep","5/24/2017 7:56","5/24/2017","7:56:31",1303,"Reviewed/E17_031217_062017/Sheep","IMG_0745 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"7H 56M 31S",7.941944444,0.330914352,2.079196193,2.01676249
"18345",1,"E17","E17_031217_062017","Sheep","5/24/2017 18:50","5/24/2017","18:50:39",1500,"Reviewed/E17_031217_062017/Sheep","IMG_0809 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"18H 50M 39S",18.84416667,0.785173611,4.933391297,4.368155598
"18348",1,"E17","E17_031217_062017","Sheep","5/25/2017 9:31","5/25/2017","9:31:31",7999,"Reviewed/E17_031217_062017/Sheep","IMG_0913 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"9H 31M 31S",9.525277778,0.396886574,2.493711891,2.359175506
"18351",1,"E17","E17_031217_062017","Sheep","5/25/2017 17:44","5/25/2017","17:44:12",2775,"Reviewed/E17_031217_062017/Sheep","IMG_0958 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"17H 44M 12S",17.73666667,0.739027778,4.643448475,4.127349096
"18354",1,"E17","E17_031217_062017","Sheep","5/25/2017 20:06","5/25/2017","20:06:52",3330,"Reviewed/E17_031217_062017/Sheep","IMG_0991 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"20H 6M 52S",20.11444444,0.838101852,5.265949241,4.639360392
"18357",1,"E17","E17_031217_062017","Sheep","6/11/2017 15:01","6/11/2017","15:01:18",1411431,"Reviewed/E17_031217_062017/Sheep","IMG_1885 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"15H 1M 18S",15.02166667,0.625902778,3.932663137,3.525916138
"18360",1,"E17","E17_031217_062017","Sheep","6/11/2017 19:14","6/11/2017","19:14:07",4232,"Reviewed/E17_031217_062017/Sheep","IMG_1915 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"19H 14M 7S",19.23527778,0.801469907,5.035783946,4.416278624
"18363",1,"E17","E17_031217_062017","Sheep","6/12/2017 5:28","6/12/2017","5:28:51",31755,"Reviewed/E17_031217_062017/Sheep","IMG_1978 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"5H 28M 51S",5.480833333,0.228368056,1.434878811,1.471847228
"18366",1,"E17","E17_031217_062017","Sheep","6/12/2017 20:56","6/12/2017","20:56:17",1618,"Reviewed/E17_031217_062017/Sheep","IMG_2290 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"20H 56M 17S",20.93805556,0.872418981,5.481570126,4.813592659
"18369",1,"E17","E17_031217_062017","Sheep","6/13/2017 20:27","6/13/2017","20:27:22",906,"Reviewed/E17_031217_062017/Sheep","IMG_2773 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"20H 27M 22S",20.45611111,0.852337963,5.355397366,4.671204009
"18372",1,"E17","E17_031217_062017","Sheep","6/14/2017 20:01","6/14/2017","20:01:00",2560,"Reviewed/E17_031217_062017/Sheep","IMG_3001 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"19H 1M 0S",19.01666667,0.792361111,4.978551691,4.366112663
"18375",1,"E17","E17_031217_062017","Sheep","6/15/2017 19:07","6/15/2017","19:07:52",78047,"Reviewed/E17_031217_062017/Sheep","IMG_3286 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"19H 7M 52S",19.13111111,0.79712963,5.008513177,4.389069008
"18378",1,"E17","E17_031217_062017","Sheep","6/15/2017 20:40","6/15/2017","20:40:23",966,"Reviewed/E17_031217_062017/Sheep","IMG_3298 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"20H 40M 23S",20.67305556,0.861377315,5.412193288,4.715477981
"18381",1,"E17","E17_031217_062017","Sheep","6/16/2017 19:09","6/16/2017","19:09:07",1688,"Reviewed/E17_031217_062017/Sheep","IMG_3508 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"19H 9M 7S",19.15194444,0.797997685,5.013967331,4.392347035
"18384",1,"E17","E17_031217_062017","Sheep","6/16/2017 20:17","6/16/2017","20:17:46",1096,"Reviewed/E17_031217_062017/Sheep","IMG_3544 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"20H 17M 46S",20.29611111,0.845671296,5.313509464,4.633585359
"18387",1,"E17","E17_031217_062017","Sheep","6/17/2017 20:45","6/17/2017","20:45:18",1132,"Reviewed/E17_031217_062017/Sheep","IMG_3889 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"20H 45M 18S",20.755,0.864791667,5.433646294,4.739959855
"18390",1,"E17","E17_031217_062017","Sheep","6/18/2017 20:13","6/18/2017","20:13:21",1690,"Reviewed/E17_031217_062017/Sheep","IMG_4168 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"20H 13M 21S",20.2225,0.842604167,5.29423812,4.615968645
"18393",1,"E17","E17_031217_062017","Sheep","6/19/2017 20:08","6/19/2017","20:08:47",1491,"Reviewed/E17_031217_062017/Sheep","IMG_4528 (2018_03_25 21_56_27 UTC).JPG","Sheep",NA,NA,NA,TRUE,"20H 8M 47S",20.14638889,0.83943287,5.274312277,4.599022593
"18422",1,"E17","E17_050116_070716","Dog","5/3/2016 1:28","5/3/2016","1:28:42",1236,"Reviewed/E17_050116_070716/Dog","IMG_0385.JPG","Dog",NA,NA,NA,TRUE,"1H 28M 42S",1.478333333,0.061597222,0.387026762,0.100308185
"18425",1,"E17","E17_050116_070716","Dog","5/3/2016 19:39","5/3/2016","19:39:44",62263,"Reviewed/E17_050116_070716/Dog","IMG_0466.JPG","Dog",NA,NA,NA,TRUE,"19H 39M 44S",19.66222222,0.819259259,5.147557741,4.607578589
"18428",1,"E17","E17_050116_070716","Dog","6/4/2016 12:18","6/4/2016","12:18:42",2712754,"Reviewed/E17_050116_070716/Dog","IMG_2515.JPG","Dog",NA,NA,NA,TRUE,"12H 18M 42S",12.31166667,0.512986111,3.223186796,2.956652256
"18431",1,"E17","E17_050116_070716","Dog","6/11/2016 19:12","6/11/2016","19:12:25",449777,"Reviewed/E17_050116_070716/Dog","IMG_5137.JPG","Dog",NA,NA,NA,TRUE,"19H 12M 25S",19.20694444,0.800289352,5.028366297,4.409951033
"18434",1,"E17","E17_050116_070716","Dog","6/27/2016 19:00","6/27/2016","19:00:34",900906,"Reviewed/E17_050116_070716/Dog","IMG_8434.JPG","Dog",NA,NA,NA,TRUE,"19H 0M 34S",19.00944444,0.792060185,4.976660918,4.355333891
"18438",1,"E17","E17_050116_070716","Sheep","5/1/2016 19:30","5/1/2016","19:30:27",0,"Reviewed/E17_050116_070716/Sheep","IMG_0007.JPG","Sheep",NA,NA,NA,TRUE,"19H 30M 27S",19.5075,0.8128125,5.107051557,4.579272286
"18441",1,"E17","E17_050116_070716","Sheep","5/2/2016 18:46","5/2/2016","18:46:39",2198,"Reviewed/E17_050116_070716/Sheep","IMG_0151.JPG","Sheep",NA,NA,NA,TRUE,"18H 46M 39S",18.7775,0.782395833,4.915938004,4.41104859
"18444",1,"E17","E17_050116_070716","Sheep","5/3/2016 8:39","5/3/2016","8:39:04",5211,"Reviewed/E17_050116_070716/Sheep","IMG_0422.JPG","Sheep",NA,NA,NA,TRUE,"8H 39M 4S",8.651111111,0.360462963,2.264855593,2.126114615
"18447",1,"E17","E17_050116_070716","Sheep","5/4/2016 7:09","5/4/2016","7:09:13",4811,"Reviewed/E17_050116_070716/Sheep","IMG_0502.JPG","Sheep",NA,NA,NA,TRUE,"7H 9M 13S",7.153611111,0.29806713,1.872811009,1.792370689
"18450",1,"E17","E17_050116_070716","Sheep","6/4/2016 19:42","6/4/2016","19:42:39",981,"Reviewed/E17_050116_070716/Sheep","IMG_2866.JPG","Sheep",NA,NA,NA,TRUE,"19H 42M 39S",19.71083333,0.821284722,5.1602841,4.528712396
"18453",1,"E17","E17_050116_070716","Sheep","6/5/2016 19:39","6/5/2016","19:39:34",4667,"Reviewed/E17_050116_070716/Sheep","IMG_3046.JPG","Sheep",NA,NA,NA,TRUE,"19H 39M 34S",19.65944444,0.819143519,5.14683052,4.515834045
"18456",1,"E17","E17_050116_070716","Sheep","6/6/2016 18:39","6/6/2016","18:39:44",42218,"Reviewed/E17_050116_070716/Sheep","IMG_0226.JPG","Sheep",NA,NA,NA,TRUE,"18H 39M 44S",18.66222222,0.777592593,4.885758353,4.302471629
"18459",1,"E17","E17_050116_070716","Sheep","6/7/2016 19:04","6/7/2016","19:04:03",83468,"Reviewed/E17_050116_070716/Sheep","IMG_1399.JPG","Sheep",NA,NA,NA,TRUE,"19H 4M 3S",19.0675,0.794479167,4.991859827,4.386700069
"18462",1,"E17","E17_050116_070716","Sheep","6/8/2016 20:16","6/8/2016","20:16:23",1737,"Reviewed/E17_050116_070716/Sheep","IMG_2534.JPG","Sheep",NA,NA,NA,TRUE,"20H 16M 23S",20.27305556,0.844710648,5.307473533,4.640272552
"18465",1,"E17","E17_050116_070716","Sheep","6/9/2016 19:21","6/9/2016","19:21:41",2657,"Reviewed/E17_050116_070716/Sheep","IMG_3580.JPG","Sheep",NA,NA,NA,TRUE,"19H 21M 41S",19.36138889,0.806724537,5.068799758,4.445634449
"18468",1,"E17","E17_050116_070716","Sheep","6/10/2016 19:02","6/10/2016","19:02:54",80874,"Reviewed/E17_050116_070716/Sheep","IMG_4285.JPG","Sheep",NA,NA,NA,TRUE,"19H 2M 54S",19.04833333,0.793680556,4.986842005,4.377890202
"18471",1,"E17","E17_050116_070716","Sheep","6/11/2016 19:41","6/11/2016","19:41:40",1664,"Reviewed/E17_050116_070716/Sheep","IMG_5143.JPG","Sheep",NA,NA,NA,TRUE,"19H 41M 40S",19.69444444,0.820601852,5.155993499,4.512948224
"18474",1,"E17","E17_050116_070716","Sheep","6/13/2016 18:59","6/13/2016","18:59:19",84721,"Reviewed/E17_050116_070716/Sheep","IMG_7315.JPG","Sheep",NA,NA,NA,TRUE,"18H 59M 19S",18.98861111,0.79119213,4.971206764,4.361144065
"18477",1,"E17","E17_050116_070716","Sheep","6/15/2016 18:17","6/15/2016","18:17:51",32727,"Reviewed/E17_050116_070716/Sheep","IMG_8534.JPG","Sheep",NA,NA,NA,TRUE,"18H 17M 51S",18.2975,0.762395833,4.790274298,4.213000961
"18480",1,"E17","E17_050116_070716","Sheep","6/15/2016 19:57","6/15/2016","19:57:15",1260,"Reviewed/E17_050116_070716/Sheep","IMG_8593.JPG","Sheep",NA,NA,NA,TRUE,"19H 57M 15S",19.95416667,0.831423611,5.223988617,4.562376877
"18483",1,"E17","E17_050116_070716","Sheep","6/16/2016 20:21","6/16/2016","20:21:41",2228,"Reviewed/E17_050116_070716/Sheep","IMG_9250.JPG","Sheep",NA,NA,NA,TRUE,"20H 21M 41S",20.36138889,0.848391204,5.330599146,4.647083589
"18486",1,"E17","E17_050116_070716","Sheep","6/18/2016 19:02","6/18/2016","19:02:09",82960,"Reviewed/E17_050116_070716/Sheep","IMG_1099.JPG","Sheep",NA,NA,NA,TRUE,"19H 2M 9S",19.03583333,0.793159722,4.983569513,4.365667759
"18489",1,"E17","E17_050116_070716","Sheep","6/20/2016 19:24","6/20/2016","19:24:44",82382,"Reviewed/E17_050116_070716/Sheep","IMG_2884_01.JPG","Sheep",NA,NA,NA,TRUE,"19H 24M 44S",19.41222222,0.808842593,5.082107894,4.443340879
"18492",1,"E17","E17_050116_070716","Sheep","6/22/2016 19:45","6/22/2016","19:45:58",1098,"Reviewed/E17_050116_070716/Sheep","IMG_4813.JPG","Sheep",NA,NA,NA,TRUE,"19H 45M 58S",19.76611111,0.823587963,5.174755788,4.516614393
"18495",1,"E17","E17_050116_070716","Sheep","6/23/2016 19:02","6/23/2016","19:02:43",1481,"Reviewed/E17_050116_070716/Sheep","IMG_5962.JPG","Sheep",NA,NA,NA,TRUE,"19H 2M 43S",19.04527778,0.793553241,4.986042063,4.364173617
"18498",1,"E17","E17_050116_070716","Sheep","6/25/2016 18:33","6/25/2016","18:33:33",83595,"Reviewed/E17_050116_070716/Sheep","IMG_7261.JPG","Sheep",NA,NA,NA,TRUE,"18H 33M 33S",18.55916667,0.773298611,4.858778471,4.260851617
"18501",1,"E17","E17_050116_070716","Sheep","6/27/2016 18:31","6/27/2016","18:31:06",82653,"Reviewed/E17_050116_070716/Sheep","IMG_8416.JPG","Sheep",NA,NA,NA,TRUE,"18H 31M 6S",18.51833333,0.771597222,4.84808833,4.251690021
"18504",1,"E17","E17_050116_070716","Sheep","6/28/2016 19:30","6/28/2016","19:30:55",3572,"Reviewed/E17_050116_070716/Sheep","IMG_8722.JPG","Sheep",NA,NA,NA,TRUE,"19H 30M 55S",19.51527778,0.813136574,5.109087775,4.462030794
"18507",1,"E17","E17_050116_070716","Sheep","7/1/2016 18:24","7/1/2016","18:24:29",83164,"Reviewed/E17_050116_070716/Sheep","IMG_0229_04.JPG","Sheep",NA,NA,NA,TRUE,"18H 24M 29S",18.40805556,0.767002315,4.819217675,4.22824275
"18510",1,"E17","E17_050116_070716","Sheep","7/4/2016 18:05","7/4/2016","18:05:27",79312,"Reviewed/E17_050116_070716/Sheep","IMG_2119.JPG","Sheep",NA,NA,NA,TRUE,"18H 5M 27S",18.09083333,0.753784722,4.736169091,4.161722055
"18513",1,"E17","E17_050116_070716","Sheep","7/5/2016 17:59","7/5/2016","17:59:56",42915,"Reviewed/E17_050116_070716/Sheep","IMG_2716.JPG","Sheep",NA,NA,NA,TRUE,"17H 59M 56S",17.99888889,0.749953704,4.712098092,4.1425639
"18516",1,"E17","E17_050116_070716","Sheep","7/7/2016 18:22","7/7/2016","18:22:17",84279,"Reviewed/E17_050116_070716/Sheep","IMG_3439.JPG","Sheep",NA,NA,NA,TRUE,"18H 22M 17S",18.37138889,0.765474537,4.809618364,4.222685807
"18525",1,"E17","E17_062017_100717","Sheep","6/20/2017 21:46","6/20/2017","21:46:34",1288,"Reviewed/E17_062017_100717/Sheep","IMG_0628.JPG","Sheep",NA,NA,NA,TRUE,"21H 46M 34S",21.77611111,0.907337963,5.700972558,5.088332972
"18528",1,"E17","E17_062017_100717","Sheep","6/21/2017 21:03","6/21/2017","21:03:30",1003,"Reviewed/E17_062017_100717/Sheep","IMG_1741.JPG","Sheep",NA,NA,NA,TRUE,"21H 3M 30S",21.05833333,0.877430556,5.513058775,4.839110078
"18531",1,"E17","E17_062017_100717","Sheep","6/23/2017 20:27","6/23/2017","20:27:33",940,"Reviewed/E17_062017_100717/Sheep","IMG_4321.JPG","Sheep",NA,NA,NA,TRUE,"20H 27M 33S",20.45916667,0.852465278,5.356197308,4.66227901
"18534",1,"E17","E17_062017_100717","Sheep","6/24/2017 20:07","6/24/2017","20:07:39",2061,"Reviewed/E17_062017_100717/Sheep","IMG_6001.JPG","Sheep",NA,NA,NA,TRUE,"20H 7M 39S",20.1275,0.838645833,5.269367178,4.591953715
"18537",1,"E17","E17_062017_100717","Sheep","6/25/2017 20:12","6/25/2017","20:12:26",4458,"Reviewed/E17_062017_100717/Sheep","IMG_6988.JPG","Sheep",NA,NA,NA,TRUE,"20H 12M 26S",20.20722222,0.841967593,5.290238407,4.608441635
"18540",1,"E17","E17_062017_100717","Sheep","6/26/2017 18:34","6/26/2017","18:34:16",4445,"Reviewed/E17_062017_100717/Sheep","IMG_8380.JPG","Sheep",NA,NA,NA,TRUE,"18H 34M 16S",18.57111111,0.773796296,4.86190552,4.263115759
"18543",1,"E17","E17_062017_100717","Sheep","6/27/2017 19:48","6/27/2017","19:48:09",4311,"Reviewed/E17_062017_100717/Sheep","IMG_0838 copy.JPG","Sheep",NA,NA,NA,TRUE,"19H 48M 9S",19.8025,0.825104167,5.184282377,4.522708949
"18546",1,"E17","E17_062017_100717","Sheep","6/28/2017 18:47","6/28/2017","18:47:09",1669,"Reviewed/E17_062017_100717/Sheep","IMG_3397.JPG","Sheep",NA,NA,NA,TRUE,"18H 47M 9S",18.78583333,0.782743056,4.918119666,4.308027307
"18549",1,"E17","E17_062017_100717","Sheep","6/29/2017 19:18","6/29/2017","19:18:56",51130,"Reviewed/E17_062017_100717/Sheep","IMG_6184.JPG","Sheep",NA,NA,NA,TRUE,"19H 18M 56S",19.31555556,0.804814815,5.056800619,4.4198551
"18552",1,"E17","E17_062017_100717","Sheep","7/1/2017 18:46","7/1/2017","18:46:12",78171,"Reviewed/E17_062017_100717/Sheep","IMG_7216.JPG","Sheep",NA,NA,NA,TRUE,"18H 46M 12S",18.77,0.782083333,4.913974509,4.304750536
"18555",1,"E17","E17_062017_100717","Sheep","7/2/2017 4:56","7/2/2017","4:56:38",28291,"Reviewed/E17_062017_100717/Sheep","IMG_7582.JPG","Sheep",NA,NA,NA,TRUE,"4H 56M 38S",4.943888889,0.20599537,1.294307084,1.259572048
"18558",1,"E17","E17_062017_100717","Sheep","7/4/2017 16:31","7/4/2017","16:31:51",70258,"Reviewed/E17_062017_100717/Sheep","IMG_8380 copy.JPG","Sheep",NA,NA,NA,TRUE,"16H 31M 51S",16.53083333,0.688784722,4.327762046,3.830953141
