"","Phase","Camera","Camera_folder","Species","DateTimeOriginal","Date","Time","delta.time.secs","Directory","FileName","Classification","Sex","Age","BuckClass","DST","Time_DST_Corrected","Time_Decimal","Time_Scaled","Time_Radians","Time_Sun"
"9573",2,"E17","E17_120717_032218","Sheep","2/9/2018 14:47","2/9/2018","14:47:53",39126,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_5233 (2).JPG","Sheep",NA,NA,NA,FALSE,"14H 47M 53S",14.79805556,0.616585648,3.874121885,3.842460885
"9576",2,"E17","E17_120717_032218","Sheep","2/9/2018 18:07","2/9/2018","18:07:37",1763,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_5512 (2).JPG","Sheep",NA,NA,NA,FALSE,"18H 7M 37S",18.12694444,0.755289352,4.745622958,4.808097941
"9579",2,"E17","E17_120717_032218","Sheep","2/9/2018 21:18","2/9/2018","21:18:47",2465,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_6502 (2).JPG","Sheep",NA,NA,NA,FALSE,"21H 18M 47S",21.31305556,0.888043981,5.579744897,5.551795021
"9582",2,"E17","E17_120717_032218","Sheep","2/10/2018 0:52","2/10/2018","0:52:16",7428,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_6598 (2).JPG","Sheep",NA,NA,NA,FALSE,"52M 16S",0.871111111,0.036296296,0.228056356,0.099339142
"9585",2,"E17","E17_120717_032218","Sheep","2/10/2018 3:43","2/10/2018","3:43:11",1072,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_7237 (2).JPG","Sheep",NA,NA,NA,FALSE,"3H 43M 11S",3.719722222,0.154988426,0.973821001,0.766129011
"9588",2,"E17","E17_120717_032218","Sheep","2/10/2018 6:11","2/10/2018","6:11:13",1233,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_7459 (2).JPG","Sheep",NA,NA,NA,FALSE,"6H 11M 13S",6.186944444,0.257789352,1.619738268,1.343645111
"9591",2,"E17","E17_120717_032218","Sheep","2/10/2018 7:33","2/10/2018","7:33:55",1214,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_7495 (2).JPG","Sheep",NA,NA,NA,FALSE,"7H 33M 55S",7.565277778,0.315219907,1.980585091,1.691935884
"9594",2,"E17","E17_120717_032218","Sheep","2/10/2018 18:38","2/10/2018","18:38:09",940,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_7702 (2).JPG","Sheep",NA,NA,NA,FALSE,"18H 38M 9S",18.63583333,0.776493056,4.878849758,4.922999127
"9597",2,"E17","E17_120717_032218","Sheep","2/10/2018 22:14","2/10/2018","22:14:52",1237,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_8974 (2).JPG","Sheep",NA,NA,NA,FALSE,"22H 14M 52S",22.24777778,0.926990741,5.824454602,5.768466573
"9600",2,"E17","E17_120717_032218","Sheep","2/11/2018 4:11","2/11/2018","4:11:34",1010,"Reviewed Phase 2/E17_120717_032218/Sheep","IMG_0662 (3).JPG","Sheep",NA,NA,NA,FALSE,"4H 11M 34S",4.192777778,0.174699074,1.097666655,0.879340945
"9652",2,"F04","F04_080618_121918","Bobcat","9/2/2018 19:58","9/2/2018","19:58:36",0,"Reviewed Phase 2/F04_080618_121918/Bobcat","09020632.JPG","Bobcat",NA,NA,NA,TRUE,"19H 58M 36S",19.97666667,0.832361111,5.229879104,4.795994781
"9655",2,"F04","F04_080618_121918","Bobcat","9/13/2018 15:59","9/13/2018","15:59:39",10177,"Reviewed Phase 2/F04_080618_121918/Bobcat","09130475.JPG","Bobcat",NA,NA,NA,TRUE,"15H 59M 39S",15.99416667,0.666423611,4.187263042,3.859781765
"9799",2,"F04","F04_121317_041018","Bobcat","2/7/2018 10:30","2/7/2018","10:30:31",0,"Reviewed Phase 2/F04_121317_041018/Bobcat","IMG_1060.JPG","Bobcat",NA,NA,NA,FALSE,"10H 30M 31S",10.50861111,0.437858796,2.751147956,2.560299325
"10465",2,"F08","F08_120817_032718","Bobcat","2/8/2018 12:44","2/8/2018","12:44:43",0,"Reviewed Phase 2/F08_120817_032718/Bobcat","IMG_1097.JPG","Bobcat",NA,NA,NA,FALSE,"12H 44M 43S",12.74527778,0.531053241,3.33670592,3.23112351
"10879",2,"F10","F10_121117_032718","Bobcat","12/26/2017 17:15","12/26/2017","17:15:24",0,"Reviewed Phase 2/F10_121117_032718/Bobcat","IMG_0010.JPG","Bobcat",NA,NA,NA,FALSE,"17H 15M 24S",17.25666667,0.719027778,4.517784769,4.780493527
"11026",2,"G09","G09_080818_121318","Bobcat","12/6/2018 3:25","12/6/2018","3:25:32",6845462,"Reviewed Phase 2/G09_080818_121318/Bobcat","12064753.JPG","Bobcat",NA,NA,NA,FALSE,"3H 25M 32S",3.425555556,0.142731481,0.896808347,0.732276303
"11119",2,"G09","G09_122217_040418","Bobcat","3/18/2018 10:30","3/18/2018","10:30:38",2325815,"Reviewed Phase 2/G09_122217_040418/Bobcat","IMG_0970.JPG","Bobcat",NA,NA,NA,TRUE,"10H 30M 38S",10.51055556,0.437939815,2.75165701,2.403898004
"11302",2,"G11","G11_121117_040418","Bobcat","4/2/2018 10:09","4/2/2018","10:09:41",692731,"Reviewed Phase 2/G11_121117_040418/Bobcat","IMG_0238.JPG","Bobcat",NA,NA,NA,TRUE,"10H 9M 41S",10.16138889,0.423391204,2.66024539,2.372939154
